subset,filename,path,random_seed
robustness,524__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\524__M_Right_thumb_finger.BMP,20260902
robustness,118__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\118__F_Left_little_finger.BMP,20260902
robustness,307__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\307__M_Left_little_finger.BMP,20260902
robustness,445__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\445__M_Right_middle_finger.BMP,20260902
robustness,295__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\295__M_Right_index_finger.BMP,20260902
robustness,299__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\299__M_Right_ring_finger.BMP,20260902
robustness,334__F_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\334__F_Right_index_finger.BMP,20260902
robustness,532__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\532__M_Left_middle_finger.BMP,20260902
robustness,534__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\534__F_Left_middle_finger.BMP,20260902
robustness,519__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\519__M_Right_middle_finger.BMP,20260902
robustness,348__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\348__F_Left_middle_finger.BMP,20260902
robustness,527__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\527__M_Left_little_finger.BMP,20260902
robustness,525__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\525__M_Left_little_finger.BMP,20260902
robustness,480__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\480__M_Left_ring_finger.BMP,20260902
robustness,187__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_index_finger.BMP,20260902
robustness,119__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\119__F_Left_middle_finger.BMP,20260902
robustness,595__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\595__M_Left_middle_finger.BMP,20260902
robustness,594__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\594__M_Left_little_finger.BMP,20260902
robustness,223__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\223__M_Right_middle_finger.BMP,20260902
robustness,7__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\7__M_Left_middle_finger.BMP,20260902
robustness,394__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\394__M_Right_ring_finger.BMP,20260902
robustness,186__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\186__M_Left_thumb_finger.BMP,20260902
robustness,260__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\260__M_Right_index_finger.BMP,20260902
robustness,481__F_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\481__F_Left_thumb_finger.BMP,20260902
robustness,133__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\133__M_Left_little_finger.BMP,20260902
robustness,149__F_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\149__F_Left_ring_finger.BMP,20260902
robustness,423__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\423__M_Right_thumb_finger.BMP,20260902
robustness,399__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\399__M_Right_thumb_finger.BMP,20260902
robustness,328__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\328__M_Right_little_finger.BMP,20260902
robustness,391__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\391__M_Right_ring_finger.BMP,20260902
robustness,141__F_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\141__F_Right_little_finger.BMP,20260902
robustness,556__F_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\556__F_Right_index_finger.BMP,20260902
robustness,7__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\7__M_Right_index_finger.BMP,20260902
robustness,94__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\94__M_Right_ring_finger.BMP,20260902
robustness,196__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\196__M_Right_little_finger.BMP,20260902
robustness,409__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\409__M_Left_middle_finger.BMP,20260902
robustness,177__F_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\177__F_Right_index_finger.BMP,20260902
robustness,414__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\414__M_Right_index_finger.BMP,20260902
robustness,221__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\221__M_Right_middle_finger.BMP,20260902
robustness,446__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\446__M_Left_thumb_finger.BMP,20260902
robustness,374__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\374__M_Right_middle_finger.BMP,20260902
robustness,43__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\43__F_Left_little_finger.BMP,20260902
robustness,1__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\1__M_Left_middle_finger.BMP,20260902
robustness,316__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\316__M_Right_little_finger.BMP,20260902
robustness,262__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\262__M_Left_little_finger.BMP,20260902
robustness,303__F_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\303__F_Right_ring_finger.BMP,20260902
robustness,57__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\57__M_Right_little_finger.BMP,20260902
robustness,145__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\145__M_Right_index_finger.BMP,20260902
robustness,122__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\122__M_Right_middle_finger.BMP,20260902
robustness,144__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\144__M_Right_little_finger.BMP,20260902
robustness,30__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\30__F_Right_middle_finger.BMP,20260902
robustness,17__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\17__M_Left_thumb_finger.BMP,20260902
robustness,508__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\508__F_Left_middle_finger.BMP,20260902
robustness,452__F_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\452__F_Right_thumb_finger.BMP,20260902
robustness,297__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\297__M_Left_index_finger.BMP,20260902
robustness,425__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\425__M_Right_thumb_finger.BMP,20260902
robustness,380__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\380__M_Left_ring_finger.BMP,20260902
robustness,443__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\443__M_Right_little_finger.BMP,20260902
robustness,433__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\433__M_Right_index_finger.BMP,20260902
robustness,245__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\245__M_Left_ring_finger.BMP,20260902
robustness,82__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\82__M_Left_index_finger.BMP,20260902
robustness,324__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\324__M_Left_thumb_finger.BMP,20260902
robustness,309__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\309__M_Right_thumb_finger.BMP,20260902
robustness,326__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\326__M_Left_little_finger.BMP,20260902
robustness,242__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\242__M_Right_little_finger.BMP,20260902
robustness,592__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\592__M_Left_index_finger.BMP,20260902
robustness,342__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\342__M_Left_middle_finger.BMP,20260902
robustness,276__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\276__M_Right_thumb_finger.BMP,20260902
robustness,124__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_ring_finger.BMP,20260902
robustness,264__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\264__M_Left_index_finger.BMP,20260902
robustness,213__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\213__M_Left_little_finger.BMP,20260902
robustness,126__F_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\126__F_Left_thumb_finger.BMP,20260902
robustness,453__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\453__F_Left_little_finger.BMP,20260902
robustness,441__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\441__M_Left_ring_finger.BMP,20260902
robustness,101__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\101__M_Right_index_finger.BMP,20260902
robustness,318__F_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\318__F_Right_ring_finger.BMP,20260902
robustness,185__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\185__M_Right_thumb_finger.BMP,20260902
robustness,266__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\266__M_Right_little_finger.BMP,20260902
robustness,293__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\293__F_Left_little_finger.BMP,20260902
robustness,149__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\149__F_Right_middle_finger.BMP,20260902
robustness,459__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\459__M_Right_ring_finger.BMP,20260902
robustness,84__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\84__M_Right_index_finger.BMP,20260902
robustness,30__F_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\30__F_Left_ring_finger.BMP,20260902
robustness,436__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\436__M_Left_little_finger.BMP,20260902
robustness,210__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\210__M_Left_little_finger.BMP,20260902
robustness,5__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\5__M_Left_thumb_finger.BMP,20260902
robustness,32__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\32__M_Right_index_finger.BMP,20260902
robustness,211__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\211__M_Left_middle_finger.BMP,20260902
robustness,447__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_thumb_finger.BMP,20260902
robustness,468__F_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\468__F_Right_ring_finger.BMP,20260902
robustness,129__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\129__M_Left_thumb_finger.BMP,20260902
robustness,200__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\200__M_Left_little_finger.BMP,20260902
robustness,482__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\482__M_Left_thumb_finger.BMP,20260902
robustness,28__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\28__M_Left_index_finger.BMP,20260902
robustness,292__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_thumb_finger.BMP,20260902
robustness,252__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\252__F_Right_middle_finger.BMP,20260902
robustness,87__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\87__M_Left_middle_finger.BMP,20260902
robustness,396__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\396__M_Right_thumb_finger.BMP,20260902
robustness,360__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\360__M_Right_ring_finger.BMP,20260902
robustness,589__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\589__M_Left_index_finger.BMP,20260902
robustness,139__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\139__M_Right_thumb_finger.BMP,20260902
robustness,347__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\347__M_Left_ring_finger.BMP,20260902
robustness,291__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\291__M_Left_middle_finger.BMP,20260902
robustness,56__F_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\56__F_Right_thumb_finger.BMP,20260902
robustness,364__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\364__M_Right_middle_finger.BMP,20260902
robustness,158__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_ring_finger.BMP,20260902
robustness,129__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\129__M_Left_middle_finger.BMP,20260902
robustness,336__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\336__M_Left_ring_finger.BMP,20260902
robustness,455__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\455__M_Left_thumb_finger.BMP,20260902
robustness,164__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\164__M_Right_ring_finger.BMP,20260902
robustness,144__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\144__M_Left_thumb_finger.BMP,20260902
robustness,454__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\454__M_Right_middle_finger.BMP,20260902
